,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
10,"Milk, Wheat, Gluten",869,,72.6,0,72.6,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)",16085284,2018-10-13T00:00:00-07:00,Margherita,7.00,44.4,12,1 ROUND,1263.8,Scholars Pizza,7.2,LUNCH,109.4,262,0
11,"Milk, Eggs, Wheat, Gluten",906,,91.1,0,91.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Roasted Chicken Sausage Meatball (Halal Ground Chicken, Cage Free Eggs, Ras El Hanout Spice Rub (All Spice, Ground Ginger, Turmeric, Salt, Cayenne Pepper, Ground Nutmeg, White Pepper, Ground Cloves), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Thyme, Parsley, Oregano, Red Pepper, Salt, White Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Sliced Mushroom, Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Oregano",16085285,2018-10-13T00:00:00-07:00,Mushroom & Sausage,8.50,49.3,9.7,1 ROUND,1512.1,Scholars Pizza,6.6,LUNCH,111.6,264,0
12,"Milk, Wheat, Gluten",854,,74.2,0,74.2,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Roasted Chimichurri Beef (Ground Beef, Chimichurri Sauce (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Parsley, Red Onion, Lemon, Oregano, Salt, Black Pepper), Salt, White Pepper), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Mini Sweet Peppers, Red Onion, Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Serrano Peppers, Cilantro, Green Onions, Tomatoes",16085286,2018-10-13T00:00:00-07:00,Southwest,8.50,44.7,9.3,1 ROUND,1209.2,Scholars Pizza,9,LUNCH,113.5,226,0.5
13,"Milk, Wheat, Gluten",1258,,82.3,0,82.3,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Basil Pesto (Basil Pesto Sauce (Basil, Canola Oil, Water, Parmesan Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), Granulated Garlic, Salt.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lemon, Salt, Black Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Sliced Mushroom, Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Sundried Tomatoes (Sun Dried Tomatoes, Sulfur Dioxide (color retention).), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper)",16085287,2018-10-13T00:00:00-07:00,The 4.0,8.50,51.1,16.7,1 ROUND,1779.9,Scholars Pizza,12.4,LUNCH,117.4,616,0.5
14,"Milk, Eggs, Wheat, Gluten",1278,,104.9,0,104.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Basil Pesto (Basil Pesto Sauce (Basil, Canola Oil, Water, Parmesan Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), Granulated Garlic, Salt.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lemon, Salt, Black Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Roasted Chicken Sausage Meatball (Halal Ground Chicken, Cage Free Eggs, Ras El Hanout Spice Rub (All Spice, Ground Ginger, Turmeric, Salt, Cayenne Pepper, Ground Nutmeg, White Pepper, Ground Cloves), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Thyme, Parsley, Oregano, Red Pepper, Salt, White Pepper), Tomatoes, Sliced Mushroom, Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Basil, Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper)",16085288,2018-10-13T00:00:00-07:00,The Full Ride,10.50,54.2,16.9,1 ROUND,1870.5,Scholars Pizza,3.1,LUNCH,109.3,646,0.5
15,"Milk, Wheat, Gluten",813,,48.8,0,48.8,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Mini Sweet Peppers, Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Garlic, Basil, Tomatoes",16085289,2018-10-13T00:00:00-07:00,Vegetarian,8.50,41.1,9.9,1 ROUND,1141.3,Scholars Pizza,5.2,LUNCH,113.8,208,0
16,"Milk, Wheat, Gluten",1055,,58.5,0,58.5,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Spinach, Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Tomatoes",16085336,2018-10-13T00:00:00-07:00,Artichoke & Spinach,8.50,43.7,15.5,1 ROUND,1368,Scholars Pizza,1.9,DINNER,106.2,470,0
17,"Milk, Eggs, Wheat, Gluten",1104,,144.1,0,144.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Roasted Chimichurri Beef (Ground Beef, Chimichurri Sauce (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Parsley, Red Onion, Lemon, Oregano, Salt, Black Pepper), Salt, White Pepper), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Roasted Chicken Sausage Meatball (Halal Ground Chicken, Cage Free Eggs, Ras El Hanout Spice Rub (All Spice, Ground Ginger, Turmeric, Salt, Cayenne Pepper, Ground Nutmeg, White Pepper, Ground Cloves), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Thyme, Parsley, Oregano, Red Pepper, Salt, White Pepper), Mini Sweet Peppers, Red Onion, Blackened Chicken (Halal Chicken Breast, Blackened Seasoning (Paprika, Onion Powder, Garlic Powder, Cayenne Pepper, Whole Leaf Thyme, Salt, Basil, Oregano, White Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Sliced Mushroom, Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper)",16085337,2018-10-13T00:00:00-07:00,Cattleman,10.50,69.7,14.7,1 ROUND,1849.6,Scholars Pizza,9.4,DINNER,119.6,348,0.5
18,"Milk, Wheat, Gluten",777,,45.9,0,45.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper)",16085338,2018-10-13T00:00:00-07:00,Cheese Pizza,6.00,38.7,9.3,1 ROUND,1230.1,Scholars Pizza,5.8,DINNER,108.2,194,0
19,"Milk, Wheat, Gluten",1053,,100.3,0,100.3,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Blackened Chicken (Halal Chicken Breast, Blackened Seasoning (Paprika, Onion Powder, Garlic Powder, Cayenne Pepper, Whole Leaf Thyme, Salt, Basil, Oregano, White Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Tomatoes",16085339,2018-10-13T00:00:00-07:00,Chicken Artichoke,8.50,59.8,13.7,1 ROUND,1623.7,Scholars Pizza,6.3,DINNER,113.7,366,0
20,"Milk, Wheat, Gluten",869,,72.6,0,72.6,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)",16085340,2018-10-13T00:00:00-07:00,Margherita,7.00,44.4,12,1 ROUND,1263.8,Scholars Pizza,7.2,DINNER,109.4,262,0
21,"Milk, Eggs, Wheat, Gluten",906,,91.1,0,91.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Roasted Chicken Sausage Meatball (Halal Ground Chicken, Cage Free Eggs, Ras El Hanout Spice Rub (All Spice, Ground Ginger, Turmeric, Salt, Cayenne Pepper, Ground Nutmeg, White Pepper, Ground Cloves), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Thyme, Parsley, Oregano, Red Pepper, Salt, White Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Sliced Mushroom, Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Oregano",16085341,2018-10-13T00:00:00-07:00,Mushroom & Sausage,8.50,49.3,9.7,1 ROUND,1512.1,Scholars Pizza,6.6,DINNER,111.6,264,0
22,"Milk, Wheat, Gluten",854,,74.2,0,74.2,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Roasted Chimichurri Beef (Ground Beef, Chimichurri Sauce (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Parsley, Red Onion, Lemon, Oregano, Salt, Black Pepper), Salt, White Pepper), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Mini Sweet Peppers, Red Onion, Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Serrano Peppers, Cilantro, Green Onions, Tomatoes",16085342,2018-10-13T00:00:00-07:00,Southwest,8.50,44.7,9.3,1 ROUND,1209.2,Scholars Pizza,9,DINNER,113.5,226,0.5
23,"Milk, Wheat, Gluten",1258,,82.3,0,82.3,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Basil Pesto (Basil Pesto Sauce (Basil, Canola Oil, Water, Parmesan Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), Granulated Garlic, Salt.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lemon, Salt, Black Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Sliced Mushroom, Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Sundried Tomatoes (Sun Dried Tomatoes, Sulfur Dioxide (color retention).), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper)",16085343,2018-10-13T00:00:00-07:00,The 4.0,8.50,51.1,16.7,1 ROUND,1779.9,Scholars Pizza,12.4,DINNER,117.4,616,0.5
24,"Milk, Eggs, Wheat, Gluten",1278,,104.9,0,104.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Basil Pesto (Basil Pesto Sauce (Basil, Canola Oil, Water, Parmesan Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), Granulated Garlic, Salt.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lemon, Salt, Black Pepper), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Roasted Chicken Sausage Meatball (Halal Ground Chicken, Cage Free Eggs, Ras El Hanout Spice Rub (All Spice, Ground Ginger, Turmeric, Salt, Cayenne Pepper, Ground Nutmeg, White Pepper, Ground Cloves), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Thyme, Parsley, Oregano, Red Pepper, Salt, White Pepper), Tomatoes, Sliced Mushroom, Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Basil, Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper)",16085344,2018-10-13T00:00:00-07:00,The Full Ride,10.50,54.2,16.9,1 ROUND,1870.5,Scholars Pizza,3.1,DINNER,109.3,646,0.5
25,"Milk, Wheat, Gluten",813,,48.8,0,48.8,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Mini Sweet Peppers, Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Pizza Garnish (Endive Frisee, Arugula, Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Garlic, Basil, Tomatoes",16085345,2018-10-13T00:00:00-07:00,Vegetarian,8.50,41.1,9.9,1 ROUND,1141.3,Scholars Pizza,5.2,DINNER,113.8,208,0
26,"Wheat, Gluten",475,,0,0,0,"Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt",16085290,2018-10-13T00:00:00-07:00,Napoletana Caputo Dough,,15.6,0,1 ROUND,217.4,Scholars Pizza,0,LUNCH,95.7,34,0
27,"Wheat, Gluten",470,,0,0,0,"Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt",16085291,2018-10-13T00:00:00-07:00,Wheat Dough,,16.4,0.4,1 ROUND,287.2,Scholars Pizza,0.3,LUNCH,94,45,0
28,"Wheat, Gluten",475,,0,0,0,"Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt",16085346,2018-10-13T00:00:00-07:00,Napoletana Caputo Dough,,15.6,0,1 ROUND,217.4,Scholars Pizza,0,DINNER,95.7,34,0
29,"Wheat, Gluten",470,,0,0,0,"Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt",16085347,2018-10-13T00:00:00-07:00,Wheat Dough,,16.4,0.4,1 ROUND,287.2,Scholars Pizza,0.3,DINNER,94,45,0
30,Milk,312,,3.8,0,3.8,"Basil Pesto Sauce (Basil, Canola Oil, Water, Parmesan Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), Granulated Garlic, Salt.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lemon, Salt, Black Pepper",16085292,2018-10-13T00:00:00-07:00,Basil Pesto,,2.3,3.3,2 OZ,397.9,Scholars Pizza,0.3,LUNCH,1.2,312,0
31,Milk,18,,2.9,0,2.9,"Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme",16085293,2018-10-13T00:00:00-07:00,Cauliflower White,,0.7,0.5,2 OZ,265.2,Scholars Pizza,0.6,LUNCH,2.2,8,0
32,,26,,0,0,0," San Marzano Whole Peeled Tomatoes (Peeled tomatoes, tomato puree), Tomato Puree, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Basil, Oregano",16085294,2018-10-13T00:00:00-07:00,San Marzano Tomato Sauce,,1.2,0,2 OZ,363.1,Scholars Pizza,2.5,LUNCH,3.6,5,0
