,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
85,Soybeans,228,,90.2,0,90.2,"Chicken Adobo (Chicken, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), White Wine Vinegar, Garlic (Garlic, Water, Citric Acid.), Black Pepper), Cilantro Rice (Long Grain Rice (Enriched with Iron.), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Cilantro), Cilantro",16088172,0001-01-01T00:00:00,Adobo Chicken and Rice,3.95,17,2.8,1 BOWL,1049.3,Value Offerings,2,DINNER,15.8,92,0.1
86,"Milk, Wheat, Soybeans, Gluten",268,,6.6,1,6.6,"Avocado, 11 Grain Bread (Whole Wheat Flour, Whole Wheat Flour Ultragrain, Water, Multigrain Mix (Rye, Wheat, Corn, Rice, Oat, Triticale, Soy, Flax Seed, Barley, Millet), Sunflower Seeds, Whole Flax Seeds, Yeast, Salt, Sugar, Brown Sugar, Soybean Oil with Citric Acid, Rolled Oats, Less than 2% of the following: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate, Caramel Color. Made in a facility that processes wheat, soy, eggs, milk and tree nuts.), Tomatoes, Feta Cheese (Feta Cheese (pasteurized milk, cheese cultures, salt, enzymes), Natamycin (protect flavor).), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Parsley",16088173,0001-01-01T00:00:00,Avocado Toast,3.00,6.6,2.6,1 PORTN,330.4,Breakfast Specials,3.1,BREAKFAST,30.2,137,0
87,"Milk, Eggs, Wheat, Soybeans, Gluten",577,,281.2,1,281.2,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), 8"" Flour Tortilla (Enriched Flour, Water, Palm and/or Soybean Oil, Salt, Calcium Propionate, Baking Powder (corn starch), Mono- and Diglycerides, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Bacon (1) (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.))",16088174,0001-01-01T00:00:00,Bacon Breakfast Burrito,2.25,30.6,11.8,1 EACH,1405.6,Breakfast Specials,3.5,BREAKFAST,48.8,263,0
88,"Milk, Wheat, Soybeans, Gluten",185,,0,1,0,"Water, Buttermilk Pancake ( Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid, Malted Barley Flour), Sugar, Dextrose, Defatted Soy Flour, Soybean Oil, Less Than 2% Of: Baking Soda, Buttermilk, Monocalcium Phosphate, Natural And Artificial Flavors (Contains Milk Derivatives), Salt, Sodium Acid Pyrophosphate, Yellow 5, Yellow 5 Lake, Yellow 6, Yellow 6 Lake. May contain eggs.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088175,0001-01-01T00:00:00,Pancakes,1.95,4.1,0.4,2 EACH,578.8,Breakfast Specials,3.2,BREAKFAST,38.1,17,0
89,"Milk, Eggs, Wheat, Soybeans, Gluten",510,,251,1,251,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), 8"" Flour Tortilla (Enriched Flour, Water, Palm and/or Soybean Oil, Salt, Calcium Propionate, Baking Powder (corn starch), Mono- and Diglycerides, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Mexican Soyrizo (Water, Textured Vegetable Protein (soy flour, caramel color, zinc oxide, niacinamide, ferrous sulfate, copper gluconate, vitamin A palmitate, calcium pantothenate, thiamine mononitrate, pyridoxine hydrochloride, riboflavin, cyanocobalamin), Soybean Oil, Paprika, Salt (salt, yellow prussiate of soda (anticaking), Vinegar, Spices, Red Pepper, Potassium Sorbate (preservative), Garlic Powder.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088176,0001-01-01T00:00:00,Soyrizo Burrito,2.95,22.8,6.5,1 EACH,1143.8,Breakfast Specials,5.4,BREAKFAST,38.5,274,0
90,,293,,0,1,0,"Steamed Brown Rice (Brown Rice, Water), Yams, Russet Potatoes, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Sliced Mushroom, Yellow Onions, Avocado, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Fresh Rosemary, Garlic, Salt, Thyme, Black Pepper",16088177,0001-01-01T00:00:00,Vegan Breakfast Hash,5.00,6.7,1.1,1 PLATE,786.8,Breakfast Specials,6.8,BREAKFAST,49.3,82,0
91,"Milk, Eggs, Wheat, Soybeans, Gluten",697,,255.1,1,255.1,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Bacon (1) (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16088178,0001-01-01T00:00:00,Bacon Bobcat Sandwich,3.95,34.5,18,1 EACH,1768.7,Breakfast Grill,2.5,BREAKFAST,47.7,368,0
92,"Milk, Eggs, Wheat, Soybeans, Gluten",970,,420.1,1,420.1,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Chopped Bacon (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088179,0001-01-01T00:00:00,Bacon Breakfast Burrito,4.95,47,20.3,1 EACH,2156.3,Breakfast Grill,6.5,BREAKFAST,89.1,437,0
93,"Milk, Eggs, Wheat, Soybeans, Gluten",1054,,589.6,1,589.6,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Bacon (1) (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088180,0001-01-01T00:00:00,Bacon Breakfast Quesadilla,4.95,55.3,29.5,1 EACH,2254,Breakfast Grill,2.5,BREAKFAST,54.3,621,0
94,"Milk, Eggs, Wheat, Soybeans, Gluten",473,,16.5,1,16.5,"Complete Waffle Mix (Malted Vanilla: Contains: Wheat Flour, Corn Meal, May Contain One of the Following (soybean oil, sunflower oil, or coconut oil), Sugar, Whole Egg, Leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), Soy Flour, Malt, Nonfat Milk, Salt, Artificial Flavor.), Water",16088181,0001-01-01T00:00:00,Belgian Waffles,2.95,9.5,2.4,1 EACH,1719.1,Breakfast Grill,21.3,BREAKFAST,104,43,0
95,"Milk, Eggs, Wheat, Soybeans, Gluten",811,,556.5,1,556.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cilantro",16088182,0001-01-01T00:00:00,Breakfast Quesadilla,3.95,42.1,24.5,1 EACH,1427.1,Breakfast Grill,2.5,BREAKFAST,54.3,428,0
96,"Milk, Eggs, Wheat, Soybeans, Gluten",496,,228.9,1,228.9,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Ham (Water, Natural Salt Blend (Potassium Chloride, Sea Salt), Turbinado Sugar, Salt, Cultured Celery Powder, Cherry Powder.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16088183,0001-01-01T00:00:00,Ham Bobcat Sandwich,3.95,28.3,10.5,1 EACH,1458.3,Breakfast Grill,2.5,BREAKFAST,47.7,190,0
97,"Milk, Eggs, Wheat, Soybeans, Gluten",678,,257,1,257,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Pork Sausage Patty (Sausage Patty (Pork, Water, 2% or Less of: Salt, Spices, Dextrose, Monosodium Glutamate, BHT, Citric Acid, Caramel Color.)), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16088184,0001-01-01T00:00:00,Sausage Bobcat Sandwich,3.95,25.2,19,1 EACH,1171.8,Breakfast Grill,2.5,BREAKFAST,47.7,381,0
98,"Milk, Eggs, Wheat, Soybeans, Gluten",949,,424.4,1,424.4,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088185,0001-01-01T00:00:00,Sausage Breakfast Burrito,4.95,42.7,21,1 EACH,1729,Breakfast Grill,7.9,BREAKFAST,94.4,410,0.1
99,"Milk, Eggs, Wheat, Soybeans, Gluten",1008,,594.5,1,594.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pork Sausage Links (2) (Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088186,0001-01-01T00:00:00,Sausage Breakfast Quesadilla,4.95,50.9,28.6,1 EACH,1831.6,Breakfast Grill,2.5,BREAKFAST,54.3,588,0.1
100,"Milk, Eggs, Wheat, Soybeans, Gluten",210,,7.7,1,7.7,"English Muffin (Whole Wheat Flour, Water, Farina, Wheat Gluten, Yeast, Sugar, Salt, Preservatives (calcium propionate, sorbic acid), Grain Vinegar, Natural Flavor, Sodium Stearoyl Lactylate, Mono- and Diglycerides, Ethoxylated Mono- and Diglycerides, Sucralose, Soy Flour, Nonfat Milk, Whey), Egg Whites (Egg Whites, Less than 1%: Vegetable Gums (xanthan and guar gum), Color (includes beta carotene), Vitamins and Minerals: Calcium Sulfate, Iron (ferric phosphate), Vitamin E (alpha tocopheryl acetate), Zinc Sulfate, Calcium Pantothenate, Vitamin B12, Vitamin B1 (thiamin mononitrate), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Folic Acid (B vitamin), Biotin, Vitamin D2.), Spinach, Mozzarella (Cultured Pasteurized Part Skim Milk, Skim Milk, Salt, Enzymes.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088187,0001-01-01T00:00:00,Spinach & Egg White Sandwich,2.95,15.5,1.8,1 EACH,415.4,Breakfast Grill,4.8,BREAKFAST,25.2,55,0
101,"Soybeans, Gluten",249,,0,1,0,"Steel Cut Oatmeal (Steel Cut Oats (100% Whole Grain Irish Oats. May Contain Milk,Soy,Tree Nuts,Wheat)), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. )",16088188,0001-01-01T00:00:00,Steelcut Oatmeal,1.95,7.4,1,10 OZ,57.8,Breakfast Grill,7.8,BREAKFAST,44.7,49,0
102,"Milk, Eggs, Wheat, Soybeans, Gluten",532,,209.3,1,209.3,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16088189,0001-01-01T00:00:00,Veg Sausage Bobcat Sandwich,3.95,29.6,10.4,1 EACH,1182,Breakfast Grill,3.1,BREAKFAST,51.7,204,0
103,"Milk, Eggs, Wheat, Soybeans, Gluten",955,,387.9,1,387.9,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088190,0001-01-01T00:00:00,Veg Sausage Burrito,4.95,53.5,17.7,1 EACH,1834.4,Breakfast Grill,9.2,BREAKFAST,101.1,348,0
